site,name,Lat,Long,ele,time,magvar,geoidheigh,cmt,desc_,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsd,dgpsid,layer,path
Lok,S10,35.35242,-119.585,185,8/4/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_04-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_04-AUG-20.gpx|layername=waypoints
Lok,S1,35.35332,-119.585,179,8/5/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_05-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_05-AUG-20.gpx|layername=waypoints
Lok,S2,35.35322,-119.585,180,8/5/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_05-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_05-AUG-20.gpx|layername=waypoints
Lok,S3,35.35253,-119.585,183,8/5/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_05-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_05-AUG-20.gpx|layername=waypoints
Lok,S4,35.35245,-119.585,183,8/5/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_05-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_05-AUG-20.gpx|layername=waypoints
Lok,S5,35.35243,-119.585,183,8/5/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_05-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_05-AUG-20.gpx|layername=waypoints
Lok,S6,35.35251,-119.585,183,8/5/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_05-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_05-AUG-20.gpx|layername=waypoints
Lok,S7,35.35259,-119.585,183,8/5/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_05-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_05-AUG-20.gpx|layername=waypoints
Lok,S8,35.35229,-119.585,184,8/5/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_05-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_05-AUG-20.gpx|layername=waypoints
Lok,S9,35.35222,-119.585,183,8/5/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_05-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_05-AUG-20.gpx|layername=waypoints
Lok,S10,35.35224,-119.585,183,8/5/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_05-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_05-AUG-20.gpx|layername=waypoints
MoV,PS1,36.56313,-120.546,200,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,PS2,36.56308,-120.546,198,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,PS3,36.56302,-120.547,199,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,PS4,36.56295,-120.547,197,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,PS5,36.56289,-120.547,197,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,PS6,36.56282,-120.547,196,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,PS7,36.56276,-120.547,195,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,PS8,36.56269,-120.547,195,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,PS9,36.56263,-120.547,194,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,PS10,36.56258,-120.547,194,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,PS11,36.56251,-120.547,194,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,PS12,36.56245,-120.547,193,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,PO12,36.56248,-120.547,194,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,PO11,36.56253,-120.547,194,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,PO10,36.56259,-120.547,193,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,PO9,36.56265,-120.547,193,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,PO8,36.56272,-120.547,193,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,PO7,36.56278,-120.547,193,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,MAL,36.56282,-120.547,193,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,PO6,36.56283,-120.547,192,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,PO5,36.56291,-120.547,192,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,PO4,36.56297,-120.547,192,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,PO3,36.56304,-120.547,191,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,PO2,36.5631,-120.546,191,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,PO1,36.56317,-120.546,191,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,T6,36.5632,-120.547,192,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,T7,36.56323,-120.547,192,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,T8,36.56325,-120.547,192,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,T9,36.56328,-120.547,192,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,T10,36.5633,-120.547,192,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,T10,36.56309,-120.547,193,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,T9,36.56305,-120.547,193,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,T8,36.56302,-120.547,193,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,T7,36.56298,-120.547,193,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,T6,36.56294,-120.547,193,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,T5,36.56289,-120.547,193,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,T4,36.56287,-120.546,193,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,T3,36.56283,-120.546,193,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,T2,36.5628,-120.546,193,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,T1,36.56278,-120.546,192,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,T1,36.56299,-120.546,191,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,T2,36.56301,-120.546,191,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,T3,36.56304,-120.546,191,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,T4,36.56308,-120.546,191,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,T5,36.56312,-120.546,191,7/28/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_28-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_28-JUL-20.gpx|layername=waypoints
MoV,T1,36.56262,-120.545,193,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,T1,36.56238,-120.545,193,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,T2,36.56236,-120.545,193,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,T2,36.56259,-120.545,193,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,T3,36.56259,-120.545,193,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,T3,36.56237,-120.545,193,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,T4,36.56234,-120.545,193,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,T4,36.56258,-120.545,193,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,T5,36.56235,-120.545,194,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,T5,36.56258,-120.545,194,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,T6,36.56257,-120.545,195,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,T6,36.56235,-120.545,195,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,T7,36.56234,-120.545,196,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,T7,36.56254,-120.545,195,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,T8,36.56231,-120.544,197,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,T8,36.56254,-120.544,196,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,T10,36.5623,-120.544,197,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,T9,36.56232,-120.544,197,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,T10,36.56253,-120.544,196,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,T9,36.56254,-120.544,196,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,MAL,36.5621,-120.545,191,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,PS1,36.56279,-120.545,190,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,PS2,36.56269,-120.545,190,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,PS3,36.56263,-120.545,190,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,PS4,36.56255,-120.545,190,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,PS5,36.56247,-120.545,190,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,PS6,36.5624,-120.545,190,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,PS7,36.56233,-120.545,190,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,PS8,36.56225,-120.545,190,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,PS9,36.56217,-120.545,191,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,PS10,36.56209,-120.545,192,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,PS11,36.562,-120.545,192,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,PS12,36.56193,-120.545,192,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,PO12,36.56192,-120.545,192,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,PO11,36.56199,-120.545,192,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,PO10,36.56207,-120.545,191,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,PO9,36.56216,-120.545,191,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,PO8,36.56224,-120.545,191,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,PO7,36.56232,-120.545,191,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,PO6,36.5624,-120.545,190,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,PO5,36.56247,-120.545,190,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,PO4,36.56255,-120.545,190,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,PO3,36.56262,-120.545,190,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,PO2,36.5627,-120.545,189,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
MoV,PO1,36.56277,-120.545,189,8/13/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_13-AUG-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_13-AUG-20.gpx|layername=waypoints
PaPl,PS1,36.69747,-120.799,649,7/23/2020,0,0, , , , , , , , , ,"Flag, Green", , ,0,0,0,0,0,0,Waypoints_23-JUL-20 waypoints,D:\Research\Projects\prey_item_survey\GPX Waypoints\Waypoints_23-JUL-20.gpx|layername=waypoints
